,DJI
22/12/1986,1926.180054
23/12/1986,1914.369995
24/12/1986,1926.880005
26/12/1986,1930.400024
29/12/1986,1912.119995
30/12/1986,1908.609985
31/12/1986,1895.949951
2/1/1987,1927.310059
5/1/1987,1971.319946
6/1/1987,1974.829956
7/1/1987,1993.949951
8/1/1987,2002.25
9/1/1987,2005.910034
12/1/1987,2009.420044
13/1/1987,2012.939941
14/1/1987,2035.01001
15/1/1987,2070.72998
16/1/1987,2076.629883
19/1/1987,2102.5
20/1/1987,2104.469971
21/1/1987,2094.070068
22/1/1987,2145.669922
23/1/1987,2101.52002
26/1/1987,2107.280029
27/1/1987,2150.449951
28/1/1987,2163.389893
29/1/1987,2160.01001
30/1/1987,2158.040039
2/2/1987,2179.419922
3/2/1987,2168.449951
4/2/1987,2191.22998
5/2/1987,2201.48999
6/2/1987,2186.870117
9/2/1987,2176.73999
10/2/1987,2158.040039
11/2/1987,2171.959961
12/2/1987,2165.780029
13/2/1987,2183.350098
17/2/1987,2237.48999
18/2/1987,2237.629883
19/2/1987,2244.090088
20/2/1987,2235.23999
23/2/1987,2216.540039
24/2/1987,2223.280029
25/2/1987,2226.23999
26/2/1987,2216.679932
27/2/1987,2223.98999
2/3/1987,2220.469971
3/3/1987,2226.52002
4/3/1987,2257.449951
5/3/1987,2276.429932
6/3/1987,2280.22998
9/3/1987,2260.120117
10/3/1987,2280.090088
11/3/1987,2268.97998
12/3/1987,2267.340088
13/3/1987,2258.659912
16/3/1987,2248.439941
17/3/1987,2284.800049
18/3/1987,2286.929932
19/3/1987,2299.570068
20/3/1987,2333.52002
23/3/1987,2363.780029
24/3/1987,2369.179932
25/3/1987,2363.48999
26/3/1987,2372.590088
27/3/1987,2335.800049
30/3/1987,2278.409912
31/3/1987,2304.689941
1/4/1987,2316.050049
2/4/1987,2320.449951
3/4/1987,2390.340088
6/4/1987,2405.540039
7/4/1987,2360.939941
8/4/1987,2372.159912
9/4/1987,2339.199951
10/4/1987,2338.780029
13/4/1987,2287.070068
14/4/1987,2252.97998
15/4/1987,2282.949951
16/4/1987,2275.98999
20/4/1987,2270.600098
21/4/1987,2337.070068
22/4/1987,2285.939941
23/4/1987,2280.969971
24/4/1987,2235.370117
27/4/1987,2230.540039
28/4/1987,2231.959961
29/4/1987,2254.26001
30/4/1987,2286.360107
1/5/1987,2280.399902
4/5/1987,2286.219971
5/5/1987,2338.070068
6/5/1987,2342.189941
7/5/1987,2334.659912
8/5/1987,2322.300049
11/5/1987,2307.300049
12/5/1987,2322.600098
13/5/1987,2329.679932
14/5/1987,2325.48999
15/5/1987,2272.52002
18/5/1987,2258.659912
19/5/1987,2221.280029
20/5/1987,2215.870117
21/5/1987,2225.77002
22/5/1987,2243.199951
26/5/1987,2297.939941
27/5/1987,2295.810059
28/5/1987,2310.679932
29/5/1987,2291.570068
1/6/1987,2288.22998
2/6/1987,2278.219971
3/6/1987,2320.689941
4/6/1987,2337.080078
5/6/1987,2326.149902
8/6/1987,2351.639893
9/6/1987,2352.699951
10/6/1987,2353.610107
11/6/1987,2360.129883
12/6/1987,2377.72998
15/6/1987,2391.540039
16/6/1987,2407.350098
17/6/1987,2407.350098
18/6/1987,2408.129883
19/6/1987,2420.850098
22/6/1987,2445.51001
23/6/1987,2439.72998
24/6/1987,2428.409912
25/6/1987,2451.050049
26/6/1987,2436.860107
29/6/1987,2446.909912
30/6/1987,2418.530029
1/7/1987,2409.76001
2/7/1987,2436.699951
6/7/1987,2429.530029
7/7/1987,2449.780029
8/7/1987,2463.969971
9/7/1987,2451.209961
10/7/1987,2455.98999
13/7/1987,2452.969971
14/7/1987,2481.350098
15/7/1987,2483.73999
16/7/1987,2496.969971
17/7/1987,2510.040039
20/7/1987,2487.719971
21/7/1987,2467.949951
22/7/1987,2470.179932
23/7/1987,2471.939941
24/7/1987,2485.330078
27/7/1987,2493.939941
28/7/1987,2519.77002
29/7/1987,2539.540039
30/7/1987,2567.439941
31/7/1987,2572.070068
3/8/1987,2557.080078
4/8/1987,2546.719971
5/8/1987,2566.649902
6/8/1987,2594.22998
7/8/1987,2592
10/8/1987,2635.840088
11/8/1987,2680.47998
12/8/1987,2669.320068
13/8/1987,2691.48999
14/8/1987,2685.429932
17/8/1987,2700.570068
18/8/1987,2654.659912
19/8/1987,2665.820068
20/8/1987,2706.790039
21/8/1987,2709.5
24/8/1987,2697.070068
25/8/1987,2722.419922
26/8/1987,2701.850098
27/8/1987,2675.060059
28/8/1987,2639.350098
31/8/1987,2662.949951
1/9/1987,2610.969971
2/9/1987,2602.040039
3/9/1987,2599.48999
4/9/1987,2561.379883
8/9/1987,2545.120117
9/9/1987,2549.27002
10/9/1987,2576.050049
11/9/1987,2608.73999
14/9/1987,2613.040039
15/9/1987,2566.580078
16/9/1987,2530.189941
17/9/1987,2527.899902
18/9/1987,2524.639893
21/9/1987,2492.820068
22/9/1987,2568.050049
23/9/1987,2585.669922
24/9/1987,2566.419922
25/9/1987,2570.169922
28/9/1987,2601.5
29/9/1987,2590.570068
30/9/1987,2596.280029
1/10/1987,2639.199951
2/10/1987,2640.98999
5/10/1987,2640.179932
6/10/1987,2548.629883
7/10/1987,2551.080078
8/10/1987,2516.639893
9/10/1987,2482.209961
12/10/1987,2471.439941
13/10/1987,2508.159912
14/10/1987,2412.699951
15/10/1987,2355.090088
16/10/1987,2246.73999
19/10/1987,1738.73999
20/10/1987,1841.01001
21/10/1987,2027.849976
22/10/1987,1950.430054
23/10/1987,1950.76001
26/10/1987,1793.930054
27/10/1987,1846.48999
28/10/1987,1846.819946
29/10/1987,1938.329956
30/10/1987,1993.530029
2/11/1987,2014.089966
3/11/1987,1963.530029
4/11/1987,1945.290039
5/11/1987,1985.410034
6/11/1987,1959.050049
9/11/1987,1900.199951
10/11/1987,1878.150024
11/11/1987,1899.199951
12/11/1987,1960.209961
13/11/1987,1935.01001
16/11/1987,1949.099976
17/11/1987,1922.25
18/11/1987,1939.160034
19/11/1987,1895.390015
20/11/1987,1913.630005
23/11/1987,1923.079956
24/11/1987,1963.530029
25/11/1987,1946.949951
27/11/1987,1910.47998
30/11/1987,1833.550049
1/12/1987,1842.339966
2/12/1987,1848.969971
3/12/1987,1776.530029
4/12/1987,1766.73999
7/12/1987,1812.170044
8/12/1987,1868.369995
9/12/1987,1902.52002
10/12/1987,1855.439941
11/12/1987,1867.040039
14/12/1987,1932.859985
15/12/1987,1941.47998
16/12/1987,1974.469971
17/12/1987,1924.400024
18/12/1987,1975.300049
21/12/1987,1990.380005
22/12/1987,1978.449951
23/12/1987,2005.640015
24/12/1987,1999.670044
28/12/1987,1942.969971
29/12/1987,1926.890015
30/12/1987,1950.099976
31/12/1987,1938.829956
4/1/1988,2015.25
5/1/1988,2031.5
6/1/1988,2037.800049
7/1/1988,2051.889893
8/1/1988,1911.310059
11/1/1988,1945.130005
12/1/1988,1928.550049
13/1/1988,1924.72998
14/1/1988,1916.109985
15/1/1988,1956.069946
18/1/1988,1963.859985
19/1/1988,1936.339966
20/1/1988,1879.140015
21/1/1988,1879.310059
22/1/1988,1903.51001
25/1/1988,1946.449951
26/1/1988,1920.589966
27/1/1988,1911.140015
28/1/1988,1930.040039
29/1/1988,1958.219971
1/2/1988,1944.630005
2/2/1988,1952.920044
3/2/1988,1924.569946
4/2/1988,1923.569946
5/2/1988,1910.47998
8/2/1988,1895.719971
9/2/1988,1914.459961
10/2/1988,1962.040039
11/2/1988,1961.540039
12/2/1988,1983.26001
16/2/1988,2005.969971
17/2/1988,2000.98999
18/2/1988,1986.410034
19/2/1988,2014.589966
22/2/1988,2040.290039
23/2/1988,2039.119995
24/2/1988,2039.949951
25/2/1988,2017.569946
26/2/1988,2023.209961
29/2/1988,2071.620117
1/3/1988,2070.459961
2/3/1988,2071.290039
3/3/1988,2063.48999
4/3/1988,2057.860107
7/3/1988,2056.370117
8/3/1988,2081.070068
9/3/1988,2074.27002
10/3/1988,2026.030029
11/3/1988,2034.97998
14/3/1988,2050.070068
15/3/1988,2047.410034
16/3/1988,2064.320068
17/3/1988,2086.040039
18/3/1988,2087.370117
21/3/1988,2067.139893
22/3/1988,2066.149902
23/3/1988,2067.639893
24/3/1988,2023.869995
25/3/1988,1978.949951
28/3/1988,1979.77002
29/3/1988,1998.339966
30/3/1988,1978.119995
31/3/1988,1988.060059
4/4/1988,1980.599976
5/4/1988,1997.51001
6/4/1988,2061.669922
7/4/1988,2062.169922
8/4/1988,2090.189941
11/4/1988,2095.98999
12/4/1988,2110.080078
13/4/1988,2107.100098
14/4/1988,2005.640015
15/4/1988,2013.930054
18/4/1988,2008.119995
19/4/1988,1999.5
20/4/1988,1985.410034
21/4/1988,1987.400024
22/4/1988,2015.089966
25/4/1988,2035.969971
26/4/1988,2044.76001
27/4/1988,2047.910034
28/4/1988,2041.280029
29/4/1988,2032.329956
2/5/1988,2043.27002
3/5/1988,2058.360107
4/5/1988,2036.310059
5/5/1988,2020.22998
6/5/1988,2007.459961
9/5/1988,1997.349976
10/5/1988,2003.650024
11/5/1988,1965.849976
12/5/1988,1968
13/5/1988,1990.550049
16/5/1988,2007.630005
17/5/1988,1986.410034
18/5/1988,1951.089966
19/5/1988,1958.719971
20/5/1988,1952.589966
23/5/1988,1941.47998
24/5/1988,1962.530029
25/5/1988,1961.369995
26/5/1988,1966.75
27/5/1988,1956.439941
31/5/1988,2031.119995
1/6/1988,2064.01001
2/6/1988,2052.449951
3/6/1988,2071.300049
6/6/1988,2075.209961
7/6/1988,2054.590088
8/6/1988,2102.949951
9/6/1988,2093.350098
10/6/1988,2101.709961
13/6/1988,2099.399902
14/6/1988,2124.469971
15/6/1988,2131.399902
16/6/1988,2094.23999
17/6/1988,2104.02002
20/6/1988,2083.929932
21/6/1988,2109.169922
22/6/1988,2152.199951
23/6/1988,2148.290039
24/6/1988,2142.959961
27/6/1988,2108.459961
28/6/1988,2130.870117
29/6/1988,2121.97998
30/6/1988,2141.709961
1/7/1988,2131.580078
5/7/1988,2158.610107
6/7/1988,2130.159912
7/7/1988,2122.689941
8/7/1988,2106.149902
11/7/1988,2111.310059
12/7/1988,2092.639893
13/7/1988,2104.370117
14/7/1988,2113.620117
15/7/1988,2129.449951
18/7/1988,2117.889893
19/7/1988,2097.26001
20/7/1988,2110.600098
21/7/1988,2086.590088
22/7/1988,2060.98999
25/7/1988,2071.830078
26/7/1988,2073.969971
27/7/1988,2053.699951
28/7/1988,2082.330078
29/7/1988,2128.72998
1/8/1988,2130.51001
2/8/1988,2131.219971
3/8/1988,2134.070068
4/8/1988,2126.600098
5/8/1988,2119.129883
8/8/1988,2107.399902
9/8/1988,2079.129883
10/8/1988,2034.140015
11/8/1988,2039.300049
12/8/1988,2037.52002
15/8/1988,2004.27002
16/8/1988,2021.51001
17/8/1988,2025.959961
18/8/1988,2027.030029
19/8/1988,2016
22/8/1988,1990.219971
23/8/1988,1989.329956
24/8/1988,2026.670044
25/8/1988,2010.849976
26/8/1988,2017.430054
29/8/1988,2041.430054
30/8/1988,2038.22998
31/8/1988,2031.650024
1/9/1988,2002.310059
2/9/1988,2054.590088
6/9/1988,2065.26001
7/9/1988,2065.790039
8/9/1988,2063.120117
9/9/1988,2068.810059
12/9/1988,2072.370117
13/9/1988,2083.040039
14/9/1988,2100.639893
15/9/1988,2092.280029
16/9/1988,2098.149902
19/9/1988,2081.080078
20/9/1988,2087.47998
21/9/1988,2090.5
22/9/1988,2080.01001
23/9/1988,2090.679932
26/9/1988,2085.169922
27/9/1988,2082.330078
28/9/1988,2085.530029
29/9/1988,2119.310059
30/9/1988,2112.909912
3/10/1988,2105.26001
4/10/1988,2102.060059
5/10/1988,2106.51001
6/10/1988,2107.75
7/10/1988,2150.25
10/10/1988,2158.959961
11/10/1988,2156.469971
12/10/1988,2126.23999
13/10/1988,2133.360107
14/10/1988,2133.179932
17/10/1988,2140.469971
18/10/1988,2159.850098
19/10/1988,2137.27002
20/10/1988,2181.189941
21/10/1988,2183.5
24/10/1988,2170.340088
25/10/1988,2173.360107
26/10/1988,2165.179932
27/10/1988,2140.830078
28/10/1988,2149.889893
31/10/1988,2148.649902
1/11/1988,2150.959961
2/11/1988,2156.830078
3/11/1988,2170.340088
4/11/1988,2145.800049
7/11/1988,2124.639893
8/11/1988,2127.48999
9/11/1988,2118.23999
10/11/1988,2114.689941
11/11/1988,2067.030029
14/11/1988,2065.080078
15/11/1988,2077.169922
16/11/1988,2038.579956
17/11/1988,2052.449951
18/11/1988,2062.409912
21/11/1988,2065.969971
22/11/1988,2077.699951
23/11/1988,2092.280029
25/11/1988,2074.679932
28/11/1988,2081.439941
29/11/1988,2101.530029
30/11/1988,2114.51001
1/12/1988,2101.879883
2/12/1988,2092.280029
5/12/1988,2123.76001
6/12/1988,2149.360107
7/12/1988,2153.629883
8/12/1988,2141.709961
9/12/1988,2143.48999
12/12/1988,2139.580078
13/12/1988,2143.48999
14/12/1988,2134.25
15/12/1988,2133
16/12/1988,2150.709961
19/12/1988,2172.679932
20/12/1988,2166.070068
21/12/1988,2164.639893
22/12/1988,2160.360107
23/12/1988,2168.929932
27/12/1988,2162.679932
28/12/1988,2166.429932
29/12/1988,2182.679932
30/12/1988,2168.570068
3/1/1989,2144.639893
4/1/1989,2177.679932
5/1/1989,2190.540039
6/1/1989,2194.290039
9/1/1989,2199.459961
10/1/1989,2193.209961
11/1/1989,2206.429932
12/1/1989,2222.320068
13/1/1989,2226.070068
16/1/1989,2224.639893
17/1/1989,2214.639893
18/1/1989,2238.75
19/1/1989,2239.110107
20/1/1989,2235.360107
23/1/1989,2218.389893
24/1/1989,2256.429932
25/1/1989,2265.889893
26/1/1989,2291.070068
27/1/1989,2322.860107
30/1/1989,2324.110107
31/1/1989,2342.320068
1/2/1989,2338.209961
2/2/1989,2333.75
3/2/1989,2331.25
6/2/1989,2321.070068
7/2/1989,2347.139893
8/2/1989,2343.209961
9/2/1989,2323.040039
10/2/1989,2286.070068
13/2/1989,2282.5
14/2/1989,2281.25
15/2/1989,2303.929932
16/2/1989,2311.429932
17/2/1989,2324.820068
21/2/1989,2326.429932
22/2/1989,2283.929932
23/2/1989,2289.459961
24/2/1989,2245.540039
27/2/1989,2250.360107
28/2/1989,2258.389893
1/3/1989,2243.040039
2/3/1989,2265.709961
3/3/1989,2274.290039
6/3/1989,2294.820068
7/3/1989,2290.709961
8/3/1989,2295.540039
9/3/1989,2291.429932
10/3/1989,2282.139893
13/3/1989,2306.25
14/3/1989,2306.25
15/3/1989,2320.540039
16/3/1989,2340.709961
17/3/1989,2292.139893
20/3/1989,2262.5
21/3/1989,2266.25
22/3/1989,2263.209961
23/3/1989,2243.040039
27/3/1989,2257.860107
28/3/1989,2275.540039
29/3/1989,2281.52002
30/3/1989,2281.340088
31/3/1989,2293.620117
3/4/1989,2304.800049
4/4/1989,2298.199951
5/4/1989,2304.800049
6/4/1989,2291.969971
7/4/1989,2304.800049
10/4/1989,2301.870117
11/4/1989,2311.580078
12/4/1989,2319.649902
13/4/1989,2296
14/4/1989,2337.060059
17/4/1989,2337.790039
18/4/1989,2379.399902
19/4/1989,2386.909912
20/4/1989,2377.379883
21/4/1989,2409.459961
24/4/1989,2402.679932
25/4/1989,2386.909912
26/4/1989,2389.110107
27/4/1989,2418.98999
28/4/1989,2418.800049
1/5/1989,2414.959961
2/5/1989,2402.860107
3/5/1989,2393.699951
4/5/1989,2384.899902
5/5/1989,2381.959961
8/5/1989,2376.469971
9/5/1989,2371.330078
10/5/1989,2374.449951
11/5/1989,2382.879883
12/5/1989,2439.699951
15/5/1989,2463.889893
16/5/1989,2453.449951
17/5/1989,2462.429932
18/5/1989,2470.120117
19/5/1989,2501.100098
22/5/1989,2502.02002
23/5/1989,2478.01001
24/5/1989,2483.870117
25/5/1989,2482.590088
26/5/1989,2493.77002
30/5/1989,2475.550049
31/5/1989,2480.149902
1/6/1989,2490.629883
2/6/1989,2517.830078
5/6/1989,2480.699951
6/6/1989,2496.320068
7/6/1989,2512.320068
8/6/1989,2516.909912
9/6/1989,2513.419922
12/6/1989,2518.840088
13/6/1989,2503.540039
14/6/1989,2503.360107
15/6/1989,2475
16/6/1989,2486.379883
19/6/1989,2479.889893
20/6/1989,2472.879883
21/6/1989,2464.909912
22/6/1989,2482.169922
23/6/1989,2531.870117
26/6/1989,2511.379883
27/6/1989,2526.370117
28/6/1989,2504.73999
29/6/1989,2458.27002
30/6/1989,2440.060059
3/7/1989,2452.77002
5/7/1989,2456.560059
6/7/1989,2462.439941
7/7/1989,2487.860107
10/7/1989,2502.659912
11/7/1989,2514.610107
12/7/1989,2532.629883
13/7/1989,2538.320068
14/7/1989,2554.820068
17/7/1989,2553.48999
18/7/1989,2544.76001
19/7/1989,2584.409912
20/7/1989,2575.48999
21/7/1989,2607.360107
24/7/1989,2584.97998
25/7/1989,2583.080078
26/7/1989,2613.050049
27/7/1989,2635.429932
28/7/1989,2635.23999
31/7/1989,2660.659912
1/8/1989,2641.120117
2/8/1989,2657.439941
3/8/1989,2661.610107
4/8/1989,2653.449951
7/8/1989,2694.98999
8/8/1989,2699.169922
9/8/1989,2686.080078
10/8/1989,2712.629883
11/8/1989,2683.98999
14/8/1989,2677.919922
15/8/1989,2687.780029
16/8/1989,2693.290039
17/8/1989,2679.629883
18/8/1989,2687.969971
21/8/1989,2647
22/8/1989,2650.98999
23/8/1989,2678.110107
24/8/1989,2734.639893
25/8/1989,2732.360107
28/8/1989,2743.360107
29/8/1989,2726.629883
30/8/1989,2728.149902
31/8/1989,2737.27002
1/9/1989,2752.090088
5/9/1989,2744.679932
6/9/1989,2719.790039
7/9/1989,2706.879883
8/9/1989,2709.540039
11/9/1989,2704.409912
12/9/1989,2707.26001
13/9/1989,2679.52002
14/9/1989,2664.889893
15/9/1989,2674.580078
18/9/1989,2687.5
19/9/1989,2687.310059
20/9/1989,2683.889893
21/9/1989,2680.280029
22/9/1989,2681.610107
25/9/1989,2659.189941
26/9/1989,2663.939941
27/9/1989,2673.060059
28/9/1989,2694.909912
29/9/1989,2692.820068
2/10/1989,2713.719971
3/10/1989,2754.560059
4/10/1989,2771.090088
5/10/1989,2773.560059
6/10/1989,2785.52002
9/10/1989,2791.409912
10/10/1989,2785.330078
11/10/1989,2773.360107
12/10/1989,2759.840088
13/10/1989,2569.26001
16/10/1989,2657.379883
17/10/1989,2638.72998
18/10/1989,2643.649902
19/10/1989,2683.199951
20/10/1989,2689.139893
23/10/1989,2662.909912
24/10/1989,2659.219971
25/10/1989,2653.280029
26/10/1989,2613.72998
27/10/1989,2596.719971
30/10/1989,2603.47998
31/10/1989,2645.080078
1/11/1989,2645.899902
2/11/1989,2631.560059
3/11/1989,2629.51001
6/11/1989,2582.169922
7/11/1989,2597.129883
8/11/1989,2623.360107
9/11/1989,2603.689941
10/11/1989,2625.610107
13/11/1989,2626.429932
14/11/1989,2610.25
15/11/1989,2632.580078
16/11/1989,2635.659912
17/11/1989,2652.659912
20/11/1989,2632.040039
21/11/1989,2639.290039
22/11/1989,2656.780029
24/11/1989,2675.550049
27/11/1989,2694.969971
28/11/1989,2702.01001
29/11/1989,2688.780029
30/11/1989,2706.27002
1/12/1989,2747.649902
4/12/1989,2753.629883
5/12/1989,2741.679932
6/12/1989,2736.77002
7/12/1989,2720.780029
8/12/1989,2731.439941
11/12/1989,2728.23999
12/12/1989,2752.129883
13/12/1989,2761.090088
14/12/1989,2753.629883
15/12/1989,2739.550049
18/12/1989,2697.530029
19/12/1989,2695.610107
20/12/1989,2687.929932
21/12/1989,2691.129883
22/12/1989,2711.389893
26/12/1989,2709.26001
27/12/1989,2724.399902
28/12/1989,2732.300049
29/12/1989,2753.199951
2/1/1990,2810.149902
3/1/1990,2809.72998
4/1/1990,2796.080078
5/1/1990,2773.25
8/1/1990,2794.370117
9/1/1990,2766
10/1/1990,2750.639893
11/1/1990,2760.669922
12/1/1990,2689.209961
15/1/1990,2669.370117
16/1/1990,2692.620117
17/1/1990,2659.129883
18/1/1990,2666.379883
19/1/1990,2677.899902
22/1/1990,2600.449951
23/1/1990,2615.320068
24/1/1990,2604.5
25/1/1990,2561.040039
26/1/1990,2559.22998
29/1/1990,2553.379883
30/1/1990,2543.23999
31/1/1990,2590.540039
1/2/1990,2586.26001
2/2/1990,2602.699951
5/2/1990,2622.52002
6/2/1990,2606.310059
7/2/1990,2640.090088
8/2/1990,2644.370117
9/2/1990,2648.199951
12/2/1990,2619.139893
13/2/1990,2624.100098
14/2/1990,2624.320068
15/2/1990,2649.550049
16/2/1990,2635.590088
20/2/1990,2596.850098
21/2/1990,2583.560059
22/2/1990,2574.77002
23/2/1990,2564.189941
26/2/1990,2602.47998
27/2/1990,2617.120117
28/2/1990,2627.25
1/3/1990,2635.590088
2/3/1990,2660.360107
5/3/1990,2649.550049
6/3/1990,2676.800049
7/3/1990,2669.590088
8/3/1990,2696.169922
9/3/1990,2683.330078
12/3/1990,2686.709961
13/3/1990,2674.550049
14/3/1990,2687.840088
15/3/1990,2695.719971
16/3/1990,2741.219971
19/3/1990,2755.629883
20/3/1990,2738.73999
21/3/1990,2727.929932
22/3/1990,2695.719971
23/3/1990,2704.280029
26/3/1990,2707.659912
27/3/1990,2736.939941
28/3/1990,2743.689941
29/3/1990,2727.699951
30/3/1990,2707.209961
2/4/1990,2700.449951
3/4/1990,2736.709961
4/4/1990,2719.370117
5/4/1990,2721.169922
6/4/1990,2717.120117
9/4/1990,2722.070068
10/4/1990,2731.080078
11/4/1990,2729.72998
12/4/1990,2751.800049
16/4/1990,2763.060059
17/4/1990,2765.77002
18/4/1990,2732.879883
19/4/1990,2711.939941
20/4/1990,2695.949951
23/4/1990,2666.669922
24/4/1990,2654.5
25/4/1990,2666.439941
26/4/1990,2676.580078
27/4/1990,2645.050049
30/4/1990,2656.76001
1/5/1990,2668.919922
2/5/1990,2689.639893
3/5/1990,2696.169922
4/5/1990,2710.360107
7/5/1990,2721.620117
8/5/1990,2733.560059
9/5/1990,2732.879883
10/5/1990,2738.51001
11/5/1990,2801.580078
14/5/1990,2821.530029
15/5/1990,2822.449951
16/5/1990,2819.679932
17/5/1990,2831.709961
18/5/1990,2819.909912
21/5/1990,2844.679932
22/5/1990,2852.22998
23/5/1990,2856.26001
24/5/1990,2855.550049
25/5/1990,2820.919922
29/5/1990,2870.48999
30/5/1990,2878.560059
31/5/1990,2876.659912
1/6/1990,2900.969971
4/6/1990,2935.189941
5/6/1990,2925
6/6/1990,2911.649902
7/6/1990,2897.330078
8/6/1990,2862.379883
11/6/1990,2892.570068
12/6/1990,2933.419922
13/6/1990,2929.699951
14/6/1990,2928.219971
15/6/1990,2935.889893
18/6/1990,2882.179932
19/6/1990,2893.560059
20/6/1990,2895.300049
21/6/1990,2901.72998
22/6/1990,2857.179932
25/6/1990,2845.050049
26/6/1990,2842.330078
27/6/1990,2862.129883
28/6/1990,2878.709961
29/6/1990,2880.689941
2/7/1990,2899.26001
3/7/1990,2911.629883
5/7/1990,2879.209961
6/7/1990,2904.949951
9/7/1990,2914.110107
10/7/1990,2890.840088
11/7/1990,2932.669922
12/7/1990,2969.800049
13/7/1990,2980.199951
16/7/1990,2999.75
17/7/1990,2999.75
18/7/1990,2981.679932
19/7/1990,2993.810059
20/7/1990,2961.139893
23/7/1990,2904.699951
24/7/1990,2922.52002
25/7/1990,2930.939941
26/7/1990,2920.790039
27/7/1990,2898.51001
